Ad_ID,rooms_clean,total_area_clean,price_clean,Ceiling_height
271629882,3.0,99.0,115000.0,2.7
274915595,1.0,42.0,55000.0,2.64
274303590,2.0,50.0,69999.0,3.0
274952699,2.0,63.0,70000.0,2.64
274838263,3.0,94.0,70000.0,2.9
209358890,2.0,49.3,110000.0,3.0
271724487,3.0,100.0,115000.0,2.8
272038105,3.0,120.0,125000.0,2.64
274407632,5.0,140.0,140000.0,2.64
274021382,2.0,40.0,60000.0,2.64
270694210,2.0,28.0,42999.0,3.0
274581938,2.0,25.0,44999.0,3.0
274426706,1.0,38.0,45000.0,2.64
274504109,3.0,58.0,55000.0,2.64
274218238,1.0,39.0,55000.0,2.7
274912152,1.0,38.0,55000.0,2.7
274772691,2.0,90.0,55000.0,2.64
271676043,1.0,49.0,59999.0,2.85
271301140,2.0,49.0,59999.0,2.85
274959893,2.0,56.0,65000.0,2.75
270752424,2.0,61.0,65000.0,3.0
215318791,2.0,65.0,65000.0,2.64
274304027,2.0,50.0,70000.0,2.64
274776357,3.0,94.0,70000.0,2.64
274307469,2.0,54.0,70000.0,2.64
274661750,2.0,64.0,70000.0,2.64
270634643,3.0,75.0,75000.0,2.8
274440390,3.0,76.0,75000.0,2.64
274900499,2.0,67.9,80000.0,2.64
268164281,3.0,93.0,100000.0,2.9
271719846,3.0,105.0,109999.0,2.8
227342109,3.0,100.0,115000.0,2.8
272496151,3.0,80.0,135000.0,2.64
274252358,4.0,115.0,145000.0,2.64
270904426,3.0,110.0,165000.0,3.0
274394282,6.0,156.0,200000.0,2.64
269147874,5.0,160.0,250000.0,5.0
203001023,1.0,38.0,30000.0,2.64
274589038,1.0,32.0,32000.0,2.64
227438062,2.0,50.0,39000.0,2.64
274380104,2.0,45.0,40000.0,2.64
269497108,2.0,25.0,40000.0,3.0
274286530,1.0,39.0,40000.0,2.64
274876618,1.0,30.0,43000.0,2.64
271020416,2.0,43.0,43000.0,2.64
274950973,1.0,37.0,45000.0,2.64
274977634,1.0,36.8,45000.0,2.64
274905048,1.0,35.0,45000.0,2.64
274424856,2.0,45.0,45000.0,2.64
274535240,1.0,30.0,45000.0,2.64
267384755,2.0,30.0,45000.0,2.5
274353776,1.0,32.0,47000.0,2.5
274671198,2.0,40.0,47000.0,2.64
244118413,2.0,42.0,48000.0,2.6
273306944,2.0,55.0,48000.0,2.64
274624921,2.0,37.8,48000.0,2.64
169782461,2.0,40.0,49000.0,2.64
273312212,2.0,30.0,50000.0,2.64
274926766,2.0,56.0,50000.0,2.64
274488878,2.0,45.0,50000.0,2.64
274919567,1.0,28.0,50000.0,2.64
274494443,1.0,41.4,50000.0,2.7
240253731,1.0,40.0,50000.0,2.64
270291272,1.0,28.0,50000.0,2.8
274279267,1.0,40.0,50000.0,2.64
274656255,1.0,48.0,53000.0,2.7
273779902,1.0,40.0,54000.0,2.64
273918463,2.0,44.0,54000.0,2.65
273348583,1.0,37.0,55000.0,2.85
274575571,2.0,45.0,55000.0,2.8
274980209,1.0,45.0,55000.0,2.64
274356740,2.0,48.0,55000.0,2.64
274966663,1.0,42.0,55000.0,2.64
274201233,1.0,35.0,55000.0,3.0
274484882,1.0,41.0,55000.0,3.0
211371033,1.0,50.0,55000.0,3.0
274105185,1.0,40.0,55000.0,3.0
273849632,1.0,35.0,55000.0,3.0
274137768,1.0,39.0,55000.0,2.7
271521736,1.0,49.0,60000.0,3.0
274925395,3.0,77.0,60000.0,2.64
265657918,1.0,55.0,60000.0,2.64
274945559,2.0,24.0,60000.0,3.0
272218317,2.0,46.9,60000.0,2.64
168815448,2.0,55.0,60000.0,2.64
272889494,2.0,50.0,65000.0,2.85
157123574,2.0,65.0,65000.0,2.64
274454351,2.0,56.0,65000.0,2.64
274269621,2.0,54.0,69999.0,3.0
274180264,2.0,52.0,70000.0,2.64
273043041,2.0,50.0,70000.0,2.85
269942974,3.0,69.0,70000.0,2.6
270346999,3.0,88.0,70000.0,3.1
221915350,2.0,70.0,70000.0,3.0
273015837,2.0,59.8,70000.0,2.64
273811256,2.0,40.0,70000.0,3.0
270556319,3.0,80.0,70000.0,2.64
274564703,2.0,70.0,70000.0,2.64
274193290,2.0,63.0,70000.0,2.64
274945623,1.0,40.0,75000.0,2.64
269571295,3.0,90.0,75000.0,2.64
272603059,3.0,80.0,75000.0,2.64
271030991,1.0,50.0,75000.0,2.64
273578656,3.0,101.0,75000.0,2.64
269133502,2.0,56.0,78000.0,2.64
274930620,2.0,50.0,80000.0,2.64
274620907,3.0,90.0,80000.0,2.64
273691707,2.0,60.0,80000.0,3.0
274266235,1.0,50.0,80000.0,3.0
274528994,1.0,50.0,80000.0,3.0
270748755,2.0,57.0,79999.0,3.0
274905695,1.0,39.0,80000.0,2.64
274293795,2.0,55.0,80000.0,3.0
272686619,3.0,95.0,80000.0,2.64
270876323,2.0,57.0,80000.0,3.0
273912632,1.0,42.0,80000.0,3.0
274488888,3.0,53.0,82000.0,2.8
274402460,2.0,55.0,85000.0,3.0
274626868,3.0,88.0,90000.0,2.8
274180407,3.0,73.0,90000.0,2.8
272781523,2.0,50.0,95000.0,3.0
271319669,3.0,70.0,95000.0,2.64
267245332,3.0,95.0,100000.0,2.64
274358527,2.0,64.0,100000.0,3.0
274658744,2.0,79.0,105000.0,2.64
160846992,2.0,80.0,105000.0,2.64
272285600,4.0,72.0,110000.0,2.6
274502213,3.0,70.0,110000.0,3.1
272946112,3.0,99.0,110000.0,2.64
273741887,3.0,98.0,120000.0,2.64
266452768,3.0,80.0,130000.0,3.0
273976447,3.0,120.0,130000.0,2.85
274108406,3.0,110.0,130000.0,3.0
274100676,4.0,110.0,130000.0,3.0
237207477,3.0,114.0,129999.0,2.64
272889492,3.0,80.0,134999.0,3.0
274573211,5.0,140.0,140000.0,2.64
274575760,4.0,112.0,145000.0,2.64
255950387,3.0,180.0,350000.0,3.2
274902601,4.0,180.0,350000.0,3.2
270056379,1.0,32.0,32000.0,2.64
269664101,1.0,35.0,35000.0,2.64
266124785,1.0,38.4,39000.0,2.64
273785551,2.0,45.0,40000.0,2.64
274970424,2.0,45.7,40000.0,2.64
274462379,2.0,25.0,40000.0,3.0
262638737,1.0,39.0,40000.0,2.64
200821714,2.0,40.0,42000.0,2.64
274889468,1.0,35.0,42000.0,2.64
274631256,1.0,40.0,42000.0,2.64
274899713,1.0,40.0,43000.0,2.64
271776159,2.0,114.0,150000.0,3.0
273812008,2.0,54.0,75000.0,2.64
273766121,4.0,110.0,130000.0,2.64
274337559,2.0,50.0,40000.0,2.64
190116912,2.0,60.0,53000.0,2.64
274899885,2.0,55.0,55000.0,2.64
272589528,2.0,45.0,55000.0,2.75
274568888,2.0,50.0,55000.0,2.64
274587508,2.0,60.0,60000.0,2.64
274257374,2.0,37.0,60000.0,2.64
273781792,2.0,54.0,65000.0,2.64
273752000,2.0,60.0,65000.0,2.64
274735329,2.0,60.0,70000.0,2.64
154454659,2.0,78.0,80000.0,2.64
274251154,3.0,80.0,80000.0,3.0
274462418,2.0,54.0,85000.0,2.64
273259694,3.0,82.0,95000.0,2.64
272283043,4.0,90.0,97000.0,3.0
273289035,2.0,103.2,119990.0,2.64
273647739,3.0,80.0,90000.0,3.0
273740450,2.0,68.0,77000.0,2.64
274669958,1.0,35.0,45000.0,2.64
274288310,2.0,52.0,75000.0,2.64
274397861,1.0,36.0,45000.0,2.64
274501228,2.0,55.0,64000.0,2.64
210710136,2.0,55.0,65000.0,2.64
274609945,2.0,60.0,70000.0,2.8
274208545,2.0,52.0,70000.0,2.64
271527646,3.0,86.0,75000.0,2.64
274488874,3.0,82.0,80000.0,3.2
272812313,3.0,80.0,80000.0,2.64
272696604,2.0,105.0,250000.0,2.64
269076081,3.0,78.0,100000.0,3.0
274391927,1.0,38.0,35000.0,2.64
274218161,1.0,43.0,40000.0,2.64
274372749,1.0,35.0,45000.0,2.64
274242755,2.0,44.0,45000.0,2.64
257051321,2.0,63.3,50000.0,2.64
273510408,2.0,54.0,56000.0,2.8
274980393,2.0,50.0,60000.0,2.6
263683980,2.0,58.9,69000.0,2.8
274900824,2.0,58.0,70000.0,3.0
273760152,2.0,58.0,75000.0,2.7
274881415,3.0,90.0,80000.0,2.64
271478750,3.0,56.0,90000.0,2.8
269459540,2.0,93.0,120000.0,3.0
272807918,2.0,102.0,250000.0,2.64
274921067,1.0,30.0,35000.0,2.64
274730372,2.0,46.0,36000.0,2.64
273393186,2.0,48.0,40000.0,2.54
272955847,1.0,40.0,40000.0,2.64
271163712,1.0,37.0,42000.0,2.64
274803148,1.0,38.0,47000.0,2.5
272817344,2.0,49.7,47000.0,2.64
273664379,1.0,42.0,48000.0,2.64
270139349,2.0,44.0,48000.0,2.64
274329692,2.0,60.0,50000.0,2.64
272588866,2.0,40.0,50000.0,2.64
272903511,2.0,46.0,50000.0,2.64
273782590,2.0,56.6,50000.0,2.64
215601860,2.0,56.6,50000.0,2.64
273860259,2.0,45.0,50000.0,2.64
271566967,1.0,32.4,55000.0,2.64
196839826,2.0,57.0,55000.0,2.64
274827222,2.0,40.0,55000.0,2.64
274753579,2.0,58.0,55000.0,2.64
267122550,2.0,52.0,55000.0,2.9
273124042,2.0,55.0,56000.0,2.64
268938778,2.0,60.0,58000.0,2.64
190965476,2.0,58.0,59000.0,2.64
270012813,3.0,65.0,60000.0,2.64
274536531,2.0,58.0,60000.0,2.64
273970693,2.0,44.0,60000.0,2.64
274755970,2.0,55.0,60000.0,3.0
274429838,3.0,65.0,63000.0,2.64
272370639,2.0,47.0,65000.0,2.64
274787394,3.0,74.0,65000.0,2.7
273365083,2.0,50.2,65000.0,2.64
274642225,2.0,59.0,66000.0,3.2
271847039,2.0,59.0,66000.0,2.64
274399498,2.0,62.0,70000.0,3.15
272596777,1.0,32.0,70000.0,2.5
272318353,3.0,74.0,70000.0,3.0
274441769,2.0,58.0,70000.0,2.64
274726236,2.0,60.0,70000.0,2.64
273872389,2.0,58.0,70000.0,3.1
274838662,3.0,83.2,72000.0,3.0
273800524,2.0,60.0,75000.0,2.64
274397981,1.0,43.0,75000.0,2.8
273633675,3.0,74.8,75000.0,2.64
271776315,2.0,68.0,75000.0,2.64
271327520,2.0,55.0,75000.0,2.64
250183254,2.0,50.0,75000.0,2.64
270425229,2.0,45.0,75000.0,2.64
220045495,3.0,70.0,77000.0,2.64
274494669,2.0,68.0,77000.0,2.64
273616576,3.0,80.0,80000.0,3.2
274173134,2.0,56.0,80000.0,2.64
268460335,2.0,70.0,80000.0,2.64
271900982,3.0,77.5,80000.0,2.64
270430791,2.0,58.4,80000.0,3.0
274566036,3.0,83.0,82000.0,2.64
272705357,3.0,72.0,85000.0,2.64
273149963,3.0,76.0,85000.0,2.8
274737139,2.0,74.0,85000.0,2.64
274841738,2.0,45.0,90000.0,2.64
274733905,3.0,74.0,90000.0,3.0
274475644,3.0,90.0,90000.0,2.64
273377075,1.0,30.0,90000.0,3.0
273100323,4.0,100.0,95500.0,2.64
274258367,3.0,74.0,98000.0,2.64
273527804,2.0,55.0,100000.0,2.8
271759296,2.0,98.0,110000.0,3.0
272640572,2.0,100.0,110000.0,2.64
272888489,3.0,80.0,115000.0,2.64
272805278,3.0,130.0,135000.0,2.64
266316714,2.0,75.0,140000.0,3.0
273861400,4.0,110.0,140000.0,2.64
272943695,3.0,81.0,150000.0,2.64
268210452,2.0,90.0,150000.0,2.8
274643461,3.0,90.0,160000.0,3.0
273355922,2.0,93.6,250000.0,2.64
273739392,2.0,101.0,250000.0,3.2
274197145,2.0,89.0,250000.0,2.8
273156817,2.0,105.0,250000.0,3.0
274917506,3.0,85.0,250000.0,2.64
272706748,2.0,105.0,250000.0,2.64
270745415,3.0,85.0,250000.0,2.64
269135480,4.0,115.0,350000.0,3.0
259233967,5.0,196.0,650000.0,3.2
223314728,6.0,350.0,1200000.0,2.64
274633980,1.0,38.0,29000.0,2.64
274663776,1.0,48.0,30000.0,2.64
271393315,1.0,40.0,35000.0,2.64
273901276,1.0,40.0,35000.0,2.64
274957030,2.0,51.9,40000.0,2.6
270681220,1.0,36.0,40000.0,2.65
274831691,2.0,54.6,40000.0,2.75
272763610,1.0,34.0,41000.0,2.64
244351023,1.0,38.0,42000.0,2.64
273687444,3.0,54.0,43000.0,2.64
274500675,1.0,42.0,45000.0,2.64
273669113,2.0,55.0,45000.0,2.64
198683121,1.0,45.0,45000.0,2.48
243247322,1.0,42.0,45000.0,2.64
198740701,1.0,42.0,48000.0,2.64
274295909,2.0,56.0,50000.0,3.0
274796102,2.0,57.0,50000.0,2.64
262063754,2.0,60.0,52000.0,2.64
272663767,2.0,55.0,55000.0,2.64
274590516,2.0,57.0,55000.0,2.64
274599295,2.0,58.0,55000.0,2.64
274901490,2.0,64.0,55000.0,2.64
201396473,2.0,55.0,55000.0,2.64
273460002,2.0,55.0,55000.0,2.64
264502477,3.0,75.0,55000.0,2.64
274823941,1.0,36.0,55000.0,2.64
229219215,2.0,57.0,58000.0,2.64
274591578,2.0,68.0,60000.0,2.64
242492524,2.0,50.0,60000.0,2.64
160297491,2.0,40.0,60000.0,2.64
273696752,1.0,33.0,60000.0,2.64
240995377,2.0,58.0,60000.0,2.64
274302043,3.0,72.0,60000.0,3.0
244048764,2.0,54.0,60000.0,3.0
270513389,2.0,62.0,60000.0,2.64
274623010,2.0,58.0,62000.0,2.64
273982055,2.0,56.0,62000.0,2.64
223716152,2.0,57.5,65000.0,2.64
267780024,3.0,80.0,65000.0,2.64
267434632,2.0,56.8,65000.0,3.0
268193752,3.0,78.0,65000.0,2.64
274936372,2.0,50.0,67000.0,2.64
157294363,3.0,70.0,70000.0,2.64
272743583,4.0,91.0,70000.0,2.64
274620358,1.0,36.0,33000.0,2.64
273061480,2.0,50.0,60000.0,2.64
274598164,2.0,44.0,25000.0,2.5
272289991,1.0,53.7,50000.0,2.64
259183885,3.0,80.0,125000.0,2.64
273026760,1.0,40.0,25000.0,2.64
271858377,4.0,120.8,120000.0,2.65
273874731,4.0,120.0,80000.0,2.64
274568185,3.0,55.0,60000.0,2.64
262649449,3.0,122.0,70000.0,2.78
272010114,3.0,71.0,150000.0,2.64
274932565,1.0,33.0,18000.0,2.64
274550546,2.0,27.0,20000.0,2.75
274757288,1.0,34.0,20000.0,2.64
274997923,1.0,36.0,25000.0,2.64
195199408,1.0,34.0,25000.0,2.64
265219215,1.0,53.0,30000.0,2.64
274007363,1.0,35.1,34000.0,2.64
271241936,3.0,72.0,45000.0,2.64
274538404,2.0,68.0,40000.0,2.64
273554669,2.0,52.0,45000.0,2.64
274009817,3.0,72.0,50000.0,2.64
273730209,1.0,42.9,50000.0,3.0
274187623,3.0,75.0,55000.0,2.64
274043450,3.0,100.0,75000.0,2.64
274502706,1.0,45.0,80000.0,2.8
274999942,1.0,80.0,90000.0,2.64
274525211,3.0,80.0,95000.0,2.7
274271479,3.0,80.0,95000.0,2.7
229607208,3.0,78.0,230000.0,3.5
274898763,2.0,25.0,20000.0,2.64
274340526,2.0,28.0,20000.0,2.64
274991246,1.0,37.0,23000.0,2.64
258845676,1.0,36.0,26000.0,2.7
269581741,1.0,37.3,24000.0,2.64
272918208,2.0,44.0,27000.0,2.64
273061474,2.0,25.7,30000.0,2.8
274807510,2.0,51.0,33000.0,2.64
274111941,1.0,36.0,35000.0,2.64
273875429,2.0,23.0,34000.0,2.64
274501874,2.0,60.0,35000.0,2.64
217537662,2.0,72.0,35000.0,2.64
273638935,2.0,70.0,39000.0,2.64
268640495,1.0,42.0,50000.0,2.64
273485061,2.0,62.0,54000.0,2.8
268640494,2.0,55.0,60000.0,2.64
272241089,2.0,65.0,60000.0,2.64
273272994,2.0,40.0,55000.0,2.64
273402141,2.0,70.4,55000.0,2.7
274675232,3.0,87.0,63000.0,3.0
272467355,2.0,82.0,60000.0,3.0
274250035,3.0,76.0,75000.0,2.64
274058850,1.0,43.9,85000.0,2.64
274166911,4.0,150.0,95000.0,2.8
274335760,2.0,70.0,160000.0,2.64
265864393,3.0,77.0,200000.0,3.2
274551255,1.0,31.4,25000.0,2.5
253109408,1.0,60.0,100000.0,2.64
226230335,1.0,32.0,19000.0,2.64
256579203,1.0,32.0,20000.0,2.64
274479624,1.0,42.0,23000.0,2.64
257675016,1.0,34.0,20000.0,2.64
225810519,1.0,34.0,25000.0,2.64
269525600,1.0,37.0,27000.0,2.64
274106390,2.0,50.0,30000.0,2.64
258648212,1.0,33.86,27000.0,2.64
269232114,2.0,60.0,29000.0,2.64
267252141,2.0,47.0,30000.0,2.64
273540174,3.0,64.0,29000.0,2.5
274764529,2.0,72.0,42000.0,3.0
274872814,2.0,56.0,40000.0,2.64
274193899,2.0,55.0,50000.0,2.64
272119857,3.0,70.0,50000.0,2.64
231529676,2.0,60.0,50000.0,2.64
223901812,2.0,75.0,55000.0,2.64
267538955,3.0,84.0,59900.0,2.64
258036824,2.0,48.0,60000.0,2.64
268841795,4.0,80.0,70000.0,2.64
273843083,2.0,80.0,75000.0,2.64
264574649,2.0,80.0,80000.0,2.7
274991140,1.0,45.0,100000.0,3.0
269190266,2.0,63.0,100000.0,2.64
274047899,4.0,88.7,110000.0,2.64
255742930,2.0,66.0,120000.0,3.0
273900333,2.0,76.8,89000.0,3.5
274742205,2.0,46.0,35000.0,2.64
274449283,1.0,33.0,23000.0,3.5
274505330,2.0,30.0,25000.0,2.64
274644262,1.0,36.0,25000.0,2.64
274672464,1.0,34.0,25000.0,2.64
274503791,1.0,25.3,30000.0,2.64
274566743,2.0,59.0,35000.0,2.6
274666893,2.0,62.5,45000.0,2.64
274114226,2.0,52.0,50000.0,2.64
272870552,1.0,49.0,49000.0,2.64
274289257,3.0,64.0,65000.0,2.64
274215480,2.0,80.0,62000.0,2.64
274936041,2.0,58.0,75000.0,2.64
273793708,2.0,46.0,90000.0,3.5
273907177,2.0,30.0,100000.0,3.0
274934983,1.0,38.0,32000.0,2.64
274941494,2.0,45.0,50000.0,2.6
273687615,2.0,17.0,30000.0,2.64
274739422,1.0,36.0,30000.0,2.64
274891969,1.0,35.0,30000.0,2.64
232504718,1.0,40.0,32000.0,2.64
272492934,1.0,35.0,34000.0,2.64
274317104,1.0,30.0,45000.0,2.64
274592644,2.0,45.0,50000.0,2.64
274795397,2.0,47.0,50000.0,2.64
274751573,1.0,50.0,60000.0,2.64
273527807,1.0,42.0,40000.0,2.64
274901648,1.0,35.0,40000.0,2.64
212056985,1.0,34.0,35000.0,2.64
274837796,2.0,45.0,37000.0,2.64
274898258,1.0,32.0,28000.0,2.5
274997536,1.0,40.0,32000.0,2.64
274996217,1.0,32.0,33000.0,2.64
229223701,2.0,46.0,33000.0,2.64
274786200,1.0,37.0,35000.0,2.64
274529567,2.0,46.0,36000.0,2.65
273599975,2.0,45.5,37000.0,2.64
274798227,1.0,40.0,45000.0,2.64
273153319,3.0,61.0,55000.0,2.7
268686889,3.0,58.0,58000.0,2.64
241265271,2.0,17.0,24000.0,2.64
274919421,1.0,33.0,26000.0,2.64
274451621,1.0,35.0,28000.0,2.64
272426797,1.0,40.0,28000.0,2.64
274292433,1.0,32.1,28000.0,2.64
274179598,1.0,32.0,28000.0,2.64
273288545,1.0,32.0,29000.0,2.64
273756271,1.0,34.0,30000.0,2.7
273994824,1.0,34.0,30000.0,2.64
274620144,1.0,36.0,30000.0,2.64
192839815,1.0,40.0,30000.0,2.64
200832963,1.0,36.1,30000.0,2.64
273944000,1.0,39.0,30500.0,2.64
274984053,1.0,35.0,32000.0,2.64
266883156,1.0,40.0,32000.0,2.64
273765073,1.0,36.0,32000.0,2.64
273938083,1.0,35.0,33000.0,2.7
274667429,1.0,35.0,33000.0,2.64
272544147,1.0,34.0,35000.0,2.7
272513341,1.0,39.2,35000.0,2.64
274840630,2.0,44.0,35000.0,2.64
274921595,2.0,44.0,35000.0,2.64
274690945,1.0,39.0,35000.0,2.64
274452550,2.0,44.0,35000.0,2.64
274599038,2.0,45.0,35000.0,2.64
273685565,2.0,45.0,36000.0,2.64
273549292,2.0,46.0,37000.0,2.64
274381283,1.0,35.0,37000.0,2.64
266840464,1.0,38.1,37000.0,2.64
269171024,1.0,34.0,38000.0,2.7
270233348,1.0,33.4,38000.0,2.64
273513535,1.0,33.0,38000.0,2.64
274902464,3.0,53.0,39000.0,2.64
274776442,1.0,40.0,39000.0,2.64
246181801,1.0,34.0,39999.0,2.64
270160061,2.0,45.0,40000.0,2.64
274205445,1.0,41.0,40000.0,2.64
274390666,2.0,46.0,40000.0,2.64
163503549,2.0,45.0,40000.0,2.64
254679539,1.0,35.0,40000.0,2.64
193334830,2.0,46.0,42000.0,2.64
274829185,2.0,45.0,42000.0,2.7
274361666,2.0,43.0,42000.0,2.64
274435052,1.0,42.0,45000.0,2.64
274477562,1.0,36.0,45000.0,2.5
270393254,2.0,44.0,45000.0,2.64
274882919,2.0,47.0,45000.0,2.48
274022986,2.0,51.0,45000.0,2.64
274898421,2.0,58.0,46000.0,2.64
274751814,2.0,45.0,47000.0,2.64
274611706,3.0,68.0,47000.0,2.64
274438613,2.0,40.0,48000.0,2.64
274145972,2.0,40.0,48000.0,2.7
195196236,3.0,60.0,50000.0,2.64
273149340,3.0,53.2,50000.0,2.64
272028299,2.0,45.0,50000.0,2.64
274837821,2.0,54.0,50000.0,2.64
269049363,2.0,57.0,50000.0,2.64
273816778,3.0,54.3,55000.0,2.64
274571115,2.0,60.0,60000.0,2.64
273855353,2.0,60.5,60000.0,2.64
274373612,3.0,75.0,66000.0,2.64
234833656,3.0,76.1,70000.0,2.64
274242763,4.0,110.0,90000.0,2.64
274880950,1.0,31.0,25000.0,2.64
243974944,1.0,40.0,27000.0,2.64
274982465,1.0,39.0,29000.0,2.64
273361301,1.0,39.0,30000.0,2.64
236841294,1.0,30.0,30000.0,2.64
202302945,1.0,33.0,32000.0,2.64
261915886,1.0,38.0,32000.0,2.64
274654177,1.0,36.0,33000.0,2.64
274642705,1.0,34.5,33500.0,2.64
274901892,2.0,46.0,34000.0,2.64
159173480,1.0,42.0,35000.0,2.64
274066885,1.0,33.0,35000.0,2.64
274146813,2.0,50.9,35000.0,2.48
274822962,1.0,35.0,36000.0,2.48
274755201,2.0,46.0,38000.0,2.64
274093068,2.0,52.0,38000.0,2.48
266685714,2.0,48.0,38000.0,2.64
162266128,1.0,43.0,38000.0,2.7
274384755,1.0,34.0,38000.0,2.48
275000687,2.0,45.0,40000.0,2.64
270971732,1.0,40.0,40000.0,2.64
272236477,2.0,52.0,40000.0,2.75
157669454,2.0,47.0,40000.0,2.64
274857301,1.0,40.0,40000.0,2.64
274339792,1.0,35.0,40000.0,2.7
218707529,1.0,33.0,40000.0,2.64
274078745,2.0,45.0,42000.0,2.64
273870078,3.0,48.8,42000.0,2.64
158138402,2.0,45.0,42000.0,2.64
221529977,2.0,45.0,43000.0,2.64
274658887,2.0,56.8,44000.0,2.48
274253505,2.0,42.0,44000.0,2.64
261625294,2.0,50.0,44500.0,2.64
272847015,2.0,45.0,45000.0,2.64
274952048,2.0,45.0,45000.0,2.64
239628245,1.0,39.0,45000.0,2.64
235906674,2.0,55.0,45000.0,2.64
274744944,2.0,44.0,45000.0,2.64
274573375,4.0,68.0,46000.0,2.64
274297431,2.0,56.0,48000.0,2.64
274635748,2.0,43.0,49000.0,2.64
274613683,4.0,64.0,50000.0,2.64
274509654,2.0,50.0,50000.0,2.48
274873382,2.0,44.0,50000.0,2.64
274269544,2.0,53.5,50000.0,2.64
273702115,2.0,43.0,50000.0,2.64
271545805,2.0,57.0,52000.0,2.64
271684619,2.0,42.0,53000.0,2.64
274981302,2.0,44.0,54500.0,2.64
274900549,2.0,44.4,54500.0,2.64
274947924,3.0,61.0,55000.0,2.64
272477780,3.0,61.0,55000.0,2.48
266710740,3.0,53.0,55000.0,2.64
273575746,2.0,54.0,57500.0,2.64
274998764,2.0,40.0,59990.0,2.64
271768043,1.0,38.0,65000.0,2.64
274566641,2.0,56.0,65000.0,2.64
194241003,3.0,78.0,65000.0,2.64
272931608,2.0,70.0,65000.0,2.64
274086293,2.0,51.0,71000.0,2.64
273332990,3.0,85.0,85000.0,2.64
274746619,1.0,36.0,32000.0,2.64
274645765,2.0,44.0,37000.0,2.64
269098532,1.0,36.0,38000.0,2.64
274450407,2.0,40.0,48000.0,2.64
270387543,2.0,50.0,35000.0,2.64
274344584,2.0,58.0,48000.0,2.48
267353455,1.0,33.0,30000.0,2.64
267979339,1.0,31.7,33000.0,2.64
257990155,1.0,30.0,35000.0,2.64
274968730,1.0,35.0,35000.0,2.64
274809781,2.0,50.0,40000.0,2.64
274905735,2.0,44.0,45000.0,2.64
274712677,2.0,45.0,45000.0,2.64
273500960,3.0,52.0,45000.0,2.64
206589506,1.0,33.0,45000.0,2.64
270045627,2.0,45.0,45000.0,2.64
223284987,2.0,46.0,45000.0,2.64
273567119,2.0,44.9,45000.0,2.64
244214305,3.0,59.0,45000.0,2.64
266291116,3.0,59.0,50000.0,2.64
273699516,3.0,68.0,55000.0,2.64
218873715,3.0,55.0,63000.0,2.64
236603258,2.0,50.5,70000.0,2.64
274780161,2.0,43.9,45000.0,2.64
274966029,1.0,32.1,29000.0,2.64
214857408,1.0,33.1,33300.0,2.64
274493873,2.0,45.0,43000.0,2.64
274705400,1.0,33.0,45000.0,2.64
274354828,1.0,36.0,45000.0,2.48
274509714,2.0,43.0,59000.0,2.64
274090867,1.0,38.0,48000.0,2.48
274597078,1.0,28.0,55000.0,2.64
274982565,2.0,50.0,90000.0,3.0
274159984,3.0,75.0,105000.0,2.85
256983871,3.0,72.0,135000.0,2.7
274879117,2.0,55.0,59990.0,2.64
274450695,2.0,43.0,60000.0,2.64
273978984,2.0,54.0,47500.0,2.64
274441081,2.0,43.0,60000.0,2.64
271781124,3.0,78.0,65000.0,2.7
274903142,3.0,70.0,100000.0,2.64
274950080,1.0,40.0,30000.0,2.64
274154144,2.0,37.0,35000.0,2.64
274936206,2.0,45.0,40000.0,2.77
274157745,1.0,28.0,50000.0,2.7
197363817,1.0,34.0,53000.0,2.64
274918444,2.0,44.8,60000.0,2.64
274824293,3.0,78.0,65000.0,2.64
273318314,1.0,30.0,70000.0,3.0
206323324,3.0,76.0,70000.0,2.74
274574510,1.0,32.0,70000.0,2.64
273753128,3.0,90.0,90000.0,2.64
270600454,2.0,43.0,95000.0,2.7
275003193,1.0,33.0,27000.0,2.8
274501912,2.0,45.0,32000.0,2.64
269262747,1.0,30.0,35000.0,2.6
274898945,2.0,48.0,37000.0,2.64
262734727,1.0,36.0,37000.0,2.48
274883088,2.0,56.0,42000.0,2.48
273796483,1.0,38.0,43000.0,2.64
274811963,2.0,38.0,45000.0,2.6
274631752,1.0,39.0,45000.0,2.64
274943170,1.0,38.0,47000.0,2.64
274967479,2.0,58.7,47000.0,2.64
272885680,2.0,26.8,47990.0,2.64
268816333,2.0,47.0,50000.0,2.5
274333863,1.0,30.0,50000.0,2.64
274445517,2.0,52.0,50000.0,2.64
273476232,2.0,43.0,50000.0,2.64
274387937,2.0,60.0,50000.0,2.64
249336547,2.0,30.0,50000.0,2.8
217808420,2.0,52.0,50000.0,2.64
274062199,2.0,50.0,50000.0,2.5
274867786,2.0,25.0,52000.0,2.64
274997816,1.0,30.0,55000.0,2.64
273924749,3.0,66.9,55000.0,2.48
274983882,1.0,37.2,60000.0,2.7
274848783,1.0,41.0,60000.0,2.64
273694381,2.0,60.0,60000.0,2.64
272633552,1.0,30.0,60000.0,3.0
274634975,3.0,78.0,65000.0,2.64
271730961,1.0,31.0,65000.0,2.64
274813904,2.0,38.0,70000.0,2.64
274858029,4.0,65.0,70000.0,2.64
274624130,2.0,40.0,70000.0,2.64
273251350,1.0,40.0,70000.0,2.64
274790866,1.0,30.0,70000.0,3.2
272581936,2.0,65.0,75000.0,2.64
274964277,2.0,65.0,75000.0,2.7
